url,headline
https://www.nbcnews.com/select/shopping/best-reef-safe-sunscreen-ncna1305644,"Yes, your SPF might be toxic to coral reefs. Here’s what to use instead"
https://www.foxnews.com/media/jd-vance-change-heart-trump-politicians-shouldnt-try-hide-past-stances,JD Vance on his 'change of heart' for Trump: Politicians shouldn't 'try to hide' from their past stances
https://www.nbcnews.com/tech/tech-news/elevenlabs-releases-ai-album-spotify-rcna255098,Liza Minnelli is among the artists who collaborated on a new AI-generated album
https://www.foxnews.com/entertainment/er-star-noah-wyle-admits-blew-money-long-run-hit-show,'ER' star Noah Wyle admits he blew through his money after long run on hit show
https://www.nbcnews.com/tech/internet/lieutenant-dan-hurricane-milton-florida-tampa-boat-tiktok-video-rcna174860,Tampa man survives Hurricane Milton in his sailboat
https://www.nbcnews.com/pop-culture/taylor-swift-draws-ire-conservatives-chiefs-win-afc-championship-rcna136185,Taylor Swift draws ire of conservatives after Chiefs win AFC championship
https://www.foxnews.com/media/egypt-warned-israel-attack-house-foreign-affairs-chairman-claims.print,"Egypt warned Israel of attack, House Foreign Affairs chairman claims"
https://www.nbcnews.com/politics/2024-election/charlie-kirk-turning-point-donald-trump-christian-nationalism-rcna156565,Charlie Kirk once pushed a 'secular worldview.' Now he's fighting to make America Christian again.
https://www.nbcnews.com/world/asia/australia-social-media-ban-hits-47-million-teen-accounts-first-month-rcna254352,Australia social media ban hits 4.7 million teen accounts in first month
https://www.foxnews.com/entertainment/sarah-paulson-slammed-unbearable-hypocrisy-dollar-blindfold-100k-met-gala,Sarah Paulson slammed for 'unbearable' hypocrisy with dollar blindfold at $100K Met Gala
https://www.foxnews.com/media/harris-dodges-question-lowering-prices-describing-middle-class-roots-neighbors-proud-lawn.print,Harris dodges question on lowering prices by describing 'middle class' roots: Neighbors 'proud of their lawn'
https://www.foxnews.com/politics/ryan-routh-armed-man-arrested-trump-golf-course-posted-prolifically-about-trump-politics,"Ryan Routh, armed man arrested at Trump golf course, posted prolifically about Trump, politics"
https://www.foxnews.com/media/charlamagne-tha-god-says-young-black-man-predicted-trumps-podcast-appearance-get-him-elected.print,Charlamagne tha God says young Black man predicted Trump's podcast appearance will get him elected
https://www.foxnews.com/us/jewish-americans-could-show-significant-change-in-voting-support-republican-candidates-2024-experts,"Jewish Americans could show 'significant change' in voting, support Republican candidates in 2024: experts"
https://www.nbcnews.com/world/afghanistan/afghanistan-taliban-food-security-program-hunger-crisis-rcna256294,Afghanistan launches $100 million food security program as hunger crisis deepens
https://www.foxnews.com/media/kash-patel-says-russiagate-linked-fbi-burn-bag-room-missing-from-bureau-blueprints,Kash Patel says Russiagate-linked FBI ‘burn bag’ room was missing from bureau blueprints
https://www.nbcnews.com/news/us-news/two-alexander-brothers-face-new-charge-trial-approaches-rcna253802,Two Alexander brothers face new charge as trial approaches
https://www.foxnews.com/us/long-island-pta-mom-accused-stealing-50k-elementary-school-served-nypd-officer,Long Island PTA mom accused of stealing $50K from elementary school while she served as NYPD officer
https://www.foxnews.com/travel/flight-passengers-warn-new-boarding-overhaul-could-trigger-more-chaos-gate,Flight passengers warn new boarding overhaul could trigger more chaos at the gate
https://www.nbcnews.com/politics/2026-election/new-york-judge-rules-gop-held-district-unconstitutional-new-map-rcna255299,"New York judge rules GOP-held district is unconstitutional, ordering a new map"
https://www.nbcnews.com/news/us-news/philadelphia-sues-slavery-exhibits-taken-presidents-house-site-rcna255535,Philadelphia sues after slavery exhibits were taken down from President's House site
https://www.foxnews.com/media/kennedy-family-rift-rfk-jr-devastating-says-tim-shriver-urges-americans-choose-dignity,"Kennedy family rift over RFK Jr is 'devastating,' says Tim Shriver as he urges Americans to choose dignity"
https://www.nbcnews.com/pop-culture/taylor-swift-fans-kamala-harris-fundraiser-zoom-carole-king-rcna168607,"'Swifties for Kamala' joins forces with Carole King and Elizabeth Warren to raise $142,000"
https://www.foxnews.com/us/hiker-stumbles-human-skull-iconic-desert-mystery-grows-detectives-open-homicide-probe,Hiker stumbles on human skull in iconic desert as mystery grows and detectives open homicide probe
https://www.nbcnews.com/politics/politics-news/rudy-giuliani-critical-condition-hospital-rcna343376,"Rudy Giuliani is recovering from pneumonia and still 'critical but stable,' spokesman says"
https://www.nbcnews.com/business/economy/25-billion-renovation-center-dojs-criminal-investigation-federal-reser-rcna253540,The $2.5 billion renovation at the center of the DOJ's criminal investigation of the Federal Reserve
https://www.nbcnews.com/politics/2024-election/100-million-door-knocking-effort-boost-ron-desantis-rcna89517,Inside the $100 million door knocking effort to boost Ron DeSantis
https://www.foxnews.com/world/israeli-ministers-frustrated-over-us-idf-leak-lebanon-operation-report,"Israeli ministers frustrated over US, IDF leak on Lebanon operation: Report"
https://www.foxnews.com/sports/wwe-hall-famers-son-joins-nfl-team-undrafted-free-agent,WWE Hall of Famer's son joins NFL team as undrafted free agent
https://www.nbcnews.com/tech/tech-news/states-are-rapidly-adopting-laws-regulating-political-deepfakes-rcna164578,States are rapidly adopting laws regulating political deepfakes
https://www.nbcnews.com/world/gaza/israeli-fire-kills-three-people-gaza-tension-rises-rcna253420,Israeli fire kills three people in Gaza; tension rises
https://www.nbcnews.com/nbc-out/out-politics-and-policy/groomer-pedophile-old-tropes-find-new-life-anti-lgbtq-movement-rcna23931,"'Groomer,' 'pro pedophile': Old tropes find new life in anti LGBTQ movement"
https://www.foxnews.com/outkick-sports/timberwolves-vs-spurs-game-2-picks-focus-wembanyama-blocks-anthony-edwards-points-unders,Timberwolves vs Spurs Game 2 picks focus on Wembanyama blocks and Anthony Edwards points unders
https://www.nbcnews.com/world/india/modis-party-wins-control-indias-west-bengal-key-state-election-rcna343593,Modi’s party wins control of India’s West Bengal in a key state election
https://www.nbcnews.com/news/world/palestinians-reel-repeated-strikes-humanitarian-zones-rcna158126,Palestinians reel from repeated strikes on 'humanitarian zones'
https://www.foxnews.com/us/texas-woman-robbed-gunpoint-ritzy-neighborhood-4-venezuelan-illegal-immigrants-gang-ties.print,"Texas woman robbed, pistol whipped in ritzy Dallas area by illegal Venezuelan migrants with gang ties: report"
https://www.nbcnews.com/politics/donald-trump/trump-describes-detail-shot-assassin-rcna162647,Trump describes in detail being shot by a would be assassin
https://www.foxnews.com/outkick-sports/megan-rapinoe-calls-traditional-wnba-media-replaced-understand-queer-culture,Megan Rapinoe calls on traditional WNBA media to be replaced with those who ‘understand queer culture’
https://www.foxnews.com/sports/heisman-runner-diego-pavia-signs-3-year-deal-ravens-scheduled-tryout-report,Heisman runner-up Diego Pavia signs 3-year deal with Ravens before scheduled tryout: report
https://www.nbcnews.com/news/world/iran-attack-israel-israel-war-gaza-hamas-drone-missile-rcna147784,The covert war between Israel and Iran has exploded into view. What comes next?
https://www.foxnews.com/opinion/kamala-harris-two-socialist-proposals-crush-us-economy,Kamala Harris and her two socialist proposals to crush the US economy
https://www.nbcnews.com/news/us-news/mississippi-synagogue-targeted-arsonist-jewish-ties-fbi-says-rcna253667,"Mississippi synagogue targeted by arson suspect because of its 'Jewish ties,' FBI says"
https://www.nbcnews.com/news/us-news/gov-kathy-hochul-wont-remove-embattled-nyc-mayor-eric-adams-now-rcna193041,Gov. Kathy Hochul won't remove embattled NYC Mayor Eric Adams — for now
https://www.foxnews.com/media/trump-drug-czar-warns-deadly-rhino-tranquilizer-killing-americans-cartel-crackdown-escalates,Trump 'drug czar' warns of deadly 'rhino tranquilizer' killing Americans as cartel crackdown escalates
https://www.foxnews.com/lifestyle/fox-news-digital-news-quiz-april-24-2026,"Fox News Digital's News Quiz: April 24, 2026"
https://www.nbcnews.com/politics/2026-election/democrats-demands-overhaul-ice-proliferate-minneapolis-shooting-rcna255987,Democrats' demands to overhaul ICE proliferate after Minneapolis shooting
http://www.foxnews.com/entertainment/lori-loughlin-mossimo-giannulli-asks-serve-remainder-prison-sentence-home,Lori Loughlin's husband Mossimo Giannulli asks to serve remainder of five month prison sentence at home
https://www.foxnews.com/travel/travel-obsessed-woman-works-time-off-system-visiting-28-countries-budget,"Travel obsessed woman 'works' the time off system, visiting 28 countries on a budget"
https://www.foxnews.com/media/collapsed-lafayette-square-fact-checked-story,Collapsed Lafayette Square narrative is yet another 'fact checked' story gone bad
https://www.foxnews.com/politics/biden-admin-unveils-latest-crackdown-oil-gas-industry-un-climate-conference,Biden admin unveils latest crackdown on oil and gas industry at UN climate conference
https://www.nbcnews.com/politics/national-security/us-standoff-ukraine-europe-competing-un-resolutions-russia-ukraine-war-rcna193458,U.S. in standoff with Ukraine and Europe over competing U.N. resolutions about Russia-Ukraine war
https://www.nbcnews.com/sports/nfl/jalen-hurts-eagles-nfl-postseason-rcna253519,Jalen Hurts and the Eagles never figured out their offense — and now their season is over
https://www.nbcnews.com/shopping/eco-friendly/favorite-eco-friendly-products-n1264537,"Staff picks: Eco friendly bags, straws and skincare"
https://www.foxnews.com/outkick-culture/fired-stripper-accused-alleged-attack-former-manager-7-foot-metal-pole-north-miami-beach-club,Fired stripper accused of alleged attack on former manager with a 7-foot metal pole at North Miami Beach club
https://www.nbcnews.com/select/shopping/brooks-ghost-max-review-rcna117906,We tried the Brooks Ghost Max for three weeks and have never run better
https://www.nbcnews.com/news/world/live-blog/live-updates-hamas-leader-yahya-sinwar-possibly-killed-gaza-rcna175922/rcrd60537?canonicalCard=true,"Netanyahu promises more war, dashing peace hopes after Hamas leader killed"
https://www.foxnews.com/politics/trump-vows-cut-business-tax-rate-15-create-government-efficiency-commission-led-elon-musk,"Trump vows to cut business tax rate to 15%, create government efficiency commission led by Elon Musk"
https://www.foxnews.com/entertainment/cher-turned-down-dating-elvis-presley-because-nervous-reputation,Cher turned down dating Elvis Presley because she was 'nervous of his reputation'
https://www.nbcnews.com/world/germany/humpback-whale-timmy-released-north-sea-weeks-stranded-germany-rcna343185,Humpback whale 'Timmy' released in the North Sea after weeks stranded off Germany
https://www.nbcnews.com/politics/congress/democratic-lawmaker-bill-crippling-dhs-detain-immigrants-rcna254998,Democratic lawmaker to introduce bill to cripple DHS' ability to detain immigrants
https://www.nbcnews.com/politics/2024-election/trump-chicken-campaign-debate-harris-rcna172168,Democrats to dub Trump a 'chicken' to pressure him to debate Harris
https://www.nbcnews.com/news/world/israel-hits-gaza-new-airstrikes-despite-biden-joining-ceasefire-calls-n1267725,Israel and Hamas trade attacks after Biden expresses support for cease fire
https://www.foxnews.com/sports/padres-strike-deal-sell-investor-group-led-private-equity-billionaire-vows-world-series-championship,"Padres strike deal to sell to investor group led by private equity billionaire, vows World Series championship"
https://www.nbcnews.com/select/shopping/amazon-october-prime-day-2024-dates-rcna171355,Amazon’s fall Prime Day sale is here what you need to know
https://www.foxnews.com/tech/meta-tracks-workers-train-ai-agents,Meta tracks workers to train AI agents
https://www.foxnews.com/politics/mamdani-vetoes-first-bill-sign-tensions-nyc-council,Mamdani vetoes first bill in sign of tensions with NYC council
https://www.nbcnews.com/politics/congress/congress-expected-end-record-75-day-partial-government-shutdown-rcna342903,Record-long Department of Homeland Security shutdown ends
https://www.foxnews.com/entertainment/simon-cowell-pulls-out-judging-duties-x-factor-israel-appearance,Simon Cowell pulls out of judging duties in upcoming ‘X Factor Israel’ appearance
https://www.nbcnews.com/politics/2022-election/live-blog/midterm-elections-live-updates-rcna56065,"Midterm elections see key runoff, razor thin races as Senate and House control hangs in the balance"
https://www.foxnews.com/health/be-well-add-egg-3-daily-diet-heart-health,Be well: Add an egg (or 3) to your daily diet for heart health
https://www.nbcnews.com/news/latino/migrant-deaths-spike-new-mexico-rcna175794,A deadly detour: Migrant deaths spike outside El Paso
https://www.foxnews.com/politics/lies-throughout-trump-backed-challenger-longtime-dem-senator-face-off-heated-battleground-debate,"'Lies throughout': Trump backed challenger, longtime Dem senator face off in heated battleground debate"
https://www.nbcnews.com/health/heart-health/mammogram-breast-calcium-deposits-heart-disease-study-rcna250561,Can a mammogram help identify heart disease?
https://www.nbcnews.com/politics/donald-trump/trump-trials-court-cases-2024-what-expect-rcna130465,Trump on trial: What to expect in 2024 from the former president's legal cases
https://www.foxnews.com/us/nearly-870k-chemical-spraying-drones-stolen-nj-company-nightmare-scenario-heist-report,Nearly $870K in chemical spraying drones stolen from NJ company in 'nightmare scenario' heist: report
https://www.foxnews.com/sports/ex-nfl-defensive-end-josh-mauro-dead-35-family-shares-emotional-social-media-tribute,Ex-NFL defensive end Josh Mauro dead at 35 as family shares emotional social media tribute
https://www.nbcnews.com/politics/2024-election/kamala-harris-points-california-experience-criticizes-trump-asked-diff-rcna174893,Harris points to California experience and criticizes Trump when asked how she would differ from Biden on border policy
https://www.foxnews.com/politics/dem-gubernatorial-hopefuls-ripped-playing-garbage-race-card-crackdown-truckers-english,Dem gubernatorial hopefuls ripped for playing 'garbage' race card over crackdown on truckers' English
https://www.nbcnews.com/science/climate-change/us-carbon-pollution-rose-2025-reversal-rcna253859,"U.S. carbon pollution rose last year. Experts blame a cold winter, natural gas prices and data centers."
https://www.nbcnews.com/news/world/israel-music-festival-massacre-grounds-rcna120148,"Discarded sandals, open liquor bottles: Israel music festival grounds show remnants of a celebration cut short"
https://www.nbcnews.com/select/shopping/best-roomba-robot-vacuum-ncna1242643,"The best Roomba robot vacuums for pet owners, large homes and more"
https://www.nbcnews.com/politics/2024-election/not-accurate-republican-mayor-aurora-pushing-back-trumps-migrant-depic-rcna172743,'Not accurate': The Republican mayor in Aurora is pushing back at Trump's migrant depictions
https://www.foxnews.com/politics/king-charles-meet-mamdani-new-york-us-state-visit-next-week,King Charles to meet Mamdani in New York during US state visit next week
https://www.nbcnews.com/news/us-news/ohio-dentist-michael-mckee-monique-spencer-tepe-rcna254045,"Weapons found on the property of Illinois surgeon accused of killing ex-wife and Ohio dentist, police say"
https://www.foxnews.com/food-drink/10-restaurants-best-best-us-says-tripadvisor,"These 10 restaurants are considered the 'best of the best' in the US, says Tripadvisor"
https://www.nbcnews.com/business/economy/december-jobs-report-unemployment-rate-rcna253115,"2025 was the worst year for hiring since 2020, December jobs report shows"
https://www.foxnews.com/politics/nra-legal-fight-against-woke-prosecutor-alleged-roadmap-abuse,NRA digs in for legal fight against woke prosecutor over alleged 'roadmap' of abuse
https://www.foxnews.com/entertainment/general-hospital-star-kirsten-storms-hit-emergency-restraining-order-filed-ex-husband-brandon-barash,'General Hospital' star Kirsten Storms hit with emergency restraining order filed by ex-husband Brandon Barash
https://www.foxnews.com/opinion/real-hoax-wasnt-fine-people-splc,DAVID MARCUS: Liberals' 'fine people' hoax was way worse than we thought
https://www.nbcnews.com/politics/donald-trump/trump-mar-lago-search-warrant-property-receipt-show-agents-found-trove-rcna42793,"Trump Mar a Lago search warrant, property receipt show agents found trove of classified docs"
https://www.nbcnews.com/news/world/israel-palestinians-jewish-settlers-storrm-town-pepper-spray-soldiers-rcna53240,Jewish settlers storm town and pepper spray Israeli soldiers in West Bank
https://www.foxnews.com/sports/morez-johnson-jr-declares-nba-draft-maintains-college-eligibility,"Morez Johnson Jr declares for NBA draft, maintains college eligibility"
https://www.foxnews.com/us/students-stabbed-inside-washington-state-high-school-police-respond-to-chaotic-scene,Students stabbed inside Washington state high school as police respond to chaotic scene
https://www.foxnews.com/outkick-culture/popular-social-media-platform-making-comeback-thanks-unlikely-hero,Popular social media platform is making a comeback thanks to an unlikely hero
https://www.nbcnews.com/news/latino/democrats-ramp-efforts-turn-puerto-rican-voters-pennsylvania-rcna172216,Democrats ramp up efforts to turn out Puerto Rican voters in Pennsylvania
https://www.foxnews.com/sports/wwe-champ-trick-williams-details-college-football-prepared-wrestling-stardom,WWE champ Trick Williams details how college football prepared him for wrestling stardom
https://www.foxnews.com/us/fbi-extradites-chinese-hacker-accused-stealing-covid-19-research,FBI extradites Chinese hacker accused of stealing COVID-19 research
https://www.nbcnews.com/select/shopping/best-low-maintenance-plants-ncna1276969,Kill it at gardening without killing your plants the best low effort plants
https://www.nbcnews.com/politics/donald-trump/donald-trump-us-plan-venezuela-oil-democracy-elections-rcna253054,Extracting oil or implementing democracy: How the White House is managing what's next in Venezuela
https://www.foxnews.com/health/halloween-costume-contact-lenses-scarier-cdc,Halloween costume contact lenses may be scarier than you think
https://www.nbcnews.com/news/us-news/suicide-gonzo-journalist-hunter-s-thompson-confirmed-second-time-rcna255660,Suicide of gonzo journalist Hunter S. Thompson confirmed for second time
https://www.foxnews.com/sports/former-nebraska-womens-basketball-coach-admits-sexual-relationship-ex-player-lawsuit-claims,"Former Nebraska women's basketball coach admits sexual relationship with ex-player, lawsuit claims"
https://www.nbcnews.com/news/world/israel-seizes-trove-intelligence-hamas-gaza-us-help-rcna144365,"Israel seizes trove of intelligence on Hamas in Gaza offensive, with U.S. help"
https://www.nbcnews.com/select/shopping/what-to-shop-4th-of-july-rcna158877,Amazon Prime Day v.s. 4th of July: What are the best deals to shop?
https://www.foxnews.com/opinion/im-cake-artist-who-won-supreme-court-heres-why-im-still-court.print,I'm the cake artist who won at the Supreme Court. Here's why I'm still in court
https://www.foxnews.com/sports/cowboys-lock-george-pickens-273m-franchise-tag-despite-failing-reach-long-term-contract,Cowboys lock in George Pickens with $27.3M franchise tag despite failing to reach long-term contract
https://www.foxnews.com/health/four-texas-residents-connected-two-kidney-donations-different-cities-timed,Four Texas residents forever connected by two kidney donations in different cities: 'Superbly timed'
https://www.nbcnews.com/health/health-news/south-carolina-measles-outbreak-surges-300-cases-rcna252847,South Carolina measles outbreak surges past 300 cases
https://www.nbcnews.com/news/us-news/mom-sam-nordquist-transgender-man-tortured-killed-new-york-slams-polic-rcna192864,"Mom of Sam Nordquist, transgender man tortured and killed in New York, slams police response"
https://www.foxnews.com/us/after-video-armed-venezuelan-gang-shared-local-official-goes-viral-colorado-city-takes-action.print,"After video of armed Venezuelan gang shared by local official goes viral, Colorado city takes action"
https://www.foxnews.com/politics/trump-backed-crypto-firm-accuses-billionaire-investor-smear-campaign-correct-record-court,"Trump-backed crypto firm accuses billionaire investor of smear campaign, vows to 'correct the record' in court"
https://www.nbcnews.com/world/asia/china-pet-ownership-population-shrinks-xi-jinping-economy-rcna255339,"Babies out, fur babies in: Why young people in China are choosing pets over parenthood"
https://www.foxnews.com/media/fox-news-channel-dominates-cnn-msnbc-during-historic-news-cycle-of-third-quarter.print,"Channel dominates CNN, MSNBC during historic cycle of third quarter as 'The Five' makes history"
https://www.nbcnews.com/news/world/rocket-attack-town-israeli-controlled-golan-heights-rcna163936,Rocket attack on town in Israeli controlled Golan Heights kills 11; Netanyahu hurries home
https://www.nbcnews.com/news/us-news/video-shows-teen-chased-detained-border-patrol-minneapolis-crash-rcna255693,Video shows teen chased and detained by Border Patrol in Minneapolis after crash
https://www.nbcnews.com/politics/congress/congress-passes-bill-boost-secret-service-presidential-security-rcna172564,Congress passes bill to boost presidential candidate security after apparent attempt on Trump's life
https://www.foxnews.com/politics/house-republicans-political-fallout-government-shutdown.print,House Republicans privately worry about political fallout of government shutdown
https://www.nbcnews.com/news/world/tens-thousands-mourn-hezbollah-leader-nasrallah-funeral-lebanon-rcna193347,Tens of thousands mourn Hezbollah leader Nasrallah in mass funeral in Lebanon
https://www.foxnews.com/media/john-fetterman-breaks-party-over-orgy-socialism-may-day-protests,John Fetterman breaks with party over ‘orgy of socialism’ May Day protests
https://www.foxnews.com/lifestyle/andre-rush-army-veteran-chef-ptsd-suicide,"Andre Rush, Army veteran and celebrity chef, brings fresh awareness to PTSD, suicide prevention"
https://www.foxnews.com/opinion/massive-tax-increases-coming-second-biden-term,Here are the massive tax increases coming your way in a second Biden term
https://www.foxnews.com/media/trump-critics-blame-presidents-rhetoric-whca-dinner-shooting,Trump critics blame president's rhetoric for WHCA dinner shooting
https://www.foxnews.com/entertainment/king-charles-queen-camilla-touch-down-us-historic-first-visit-monarchs,"King Charles, Queen Camilla touch down in US for historic first visit as monarchs"
https://www.nbcnews.com/tech/internet/polymarket-bettor-made-400000-wagers-removal-maduro-rcna252357,"A mysterious online gambler made $400,000 betting on the removal of Maduro"
https://www.foxnews.com/media/california-bill-would-let-illegal-immigrant-professors-keep-teaching-us-students-remotely,California bill would let illegal immigrant professors keep teaching US students remotely
https://www.foxnews.com/sports/jet-kevin-knight-piloting-championship-career-elite-wrestling,'The Jet' Kevin Knight piloting championship career in All Elite Wrestling
https://www.foxnews.com/travel/popular-destination-cracks-down-hard-tourists-limits-threaten-summer-getaways,Popular destination cracks down hard on tourists as new limits threaten summer getaways
https://www.nbcnews.com/politics/donald-trump/trump-vows-free-jan-6-defendants-one-first-acts-elected-rcna142894,Trump vows to 'free' Jan. 6 defendants as one of his first acts if elected
https://www.nbcnews.com/sports/nfl/vikings-sam-darnold-jared-goff-rcna175790,Playing out this Sunday: A tale of two QBs nobody wanted
https://www.nbcnews.com/politics/justice-department/jan-6-rioter-brought-two-guns-capitol-sentenced-five-years-prison-rcna53454,Jan. 6 rioter who brought two guns to Capitol sentenced to five years in prison
https://www.nbcnews.com/politics/politics-news/biden-student-loan-forgiveness-borrowers-repayments-rcna119032,Biden approved $9 billion in student loan debt relief. Here's what you need to know.
https://www.foxnews.com/world/three-suspected-narco-terrorists-killed-us-military-strike-drug-trafficking-vessel-eastern-pacific,Three suspected narco-terrorists killed in US military strike on drug-trafficking vessel in Eastern Pacific
https://www.nbcnews.com/world/mexico/earthquake-65-magnitude-rattles-southern-central-mexico-killing-2-rcna252008,"Earthquake with 6.5 magnitude rattles southern and central Mexico, killing 2"
https://www.foxnews.com/lifestyle/zero-calorie-sweeteners-may-impact-future-generations-study-warns,"Zero-calorie sweeteners may impact future generations, study warns"
https://www.nbcnews.com/weather/winter-weather/live-blog/winter-storm-live-updates-millions-weather-alerts-bitter-cold-settles-rcna255686,"More than 10,000 flights canceled as bitter cold blankets the U.S."
https://www.nbcnews.com/news/world/germany-election-results-conservatives-win-far-right-afd-party-surges-rcna193398,Conservatives win German election while far-right party surges to second place
https://www.nbcnews.com/politics/supreme-court/supreme-court-weigh-state-restrictions-gender-affirming-care-youths-rcna142825,Supreme Court to weigh state restrictions on gender affirming care for youths
https://www.nbcnews.com/pop-culture/pop-culture-news/paul-dano-speaks-scathing-quentin-tarantino-critique-rcna256553,Paul Dano speaks out after scathing Quentin Tarantino critique
https://www.foxnews.com/outkick-sports/steelers-pick-navy-rb-eli-heidenreich-fans-pittsburgh-nfl-draft-go-totally-bonkers,"Steelers pick Navy RB Eli Heidenreich, fans at Pittsburgh NFL Draft go totally bonkers"
https://www.foxnews.com/media/blind-side-star-quinton-aaron-says-saw-jesus-coma-near-fatal-stroke-,'Blind Side' star Quinton Aaron says he 'saw Jesus' while in a coma after near-fatal stroke
https://www.foxnews.com/media/trumps-name-incorrectly-used-la-times-o-j-simpson-obituary-freud-lives,Trump's name 'incorrectly' used in LA Times' OJ Simpson obituary: 'Freud Lives'
https://www.nbcnews.com/news/us-news/us-judge-orders-federal-agents-stop-pepper-spraying-retaliating-peacef-rcna254514,"Judge orders federal agents to stop pepper spraying, retaliating against peaceful Minnesota protesters"
https://www.nbcnews.com/news/world/israel-hezbollah-war-lebanon-unfil-peacekeepers-gaza-rcna175434,U.N. peacekeepers in Lebanon pledge not to give in to Israeli demands to 'get out of harm's way'
https://www.nbcnews.com/pop-culture/pop-culture-news/blake-lively-justin-baldoni-reach-settlement-ends-us-case-rcna258456,Blake Lively and Justin Baldoni reach settlement in 'It Ends With Us' case
https://www.foxnews.com/lifestyle/this-day-history-sept-16-mayflower-departs-plymouth-england,"On this day in history, Sept. 16, 1620, Mayflower departs Plymouth, England"
https://www.foxnews.com/entertainment/harrison-ford-loves-being-old-despite-challenges.print,Harrison Ford loves being old despite challenges: 'I don't want to be young again'
https://www.foxnews.com/media/fox-nation-patriot-awards-moves-new-york-tickets-now-sale.print,Nation Patriot Awards moves to New York with tickets now on sale
https://www.nbcnews.com/world/asia/another-construction-crane-collapse-thailand-kills-2-people-rcna254162,Another construction crane collapse in Thailand kills 2 people a day after deadly train derailment
https://www.nbcnews.com/politics/2024-election/trump-ramps-personal-attacks-kamala-harris-scranton-rally-rcna174292,'I don't want to be nice': Trump ramps up personal attacks on Harris at Pennsylvania rally
https://www.foxnews.com/sports/san-jose-state-volleyball-player-center-womens-sports-controversy-spikes-ball-opponents-face.print,San Jose State volleyball player at the center of women's sports controversy spikes ball in opponent’s face
https://www.nbcnews.com/investigations/three-fugitives-stole-18-million-covid-relief-loans-captured-montenegr-rcna17375,Three fugitives convicted in $18 million Covid relief scam captured in Montenegro
https://www.nbcnews.com/news/us-news/man-booked-reckless-driving-charge-u-haul-truck-drives-iran-protesters-rcna253712,Man booked on reckless driving charge after U-Haul truck drives through Iran protesters in L.A.
https://www.nbcnews.com/world/europe/fans-imitating-borat-jailed-kazakhstan-rcna255549,Fans imitating Borat jailed in Kazakhstan
https://www.foxnews.com/us/gold-star-families-gwot-memorial-national-mall,"Gold Star families want National Mall memorial for service members killed in war on terror, decry delays"
https://www.nbcnews.com/news/us-news/judge-grants-ohio-state-abuse-victims-motion-use-alternative-means-sub-rcna253855,Judge grants Ohio State abuse victims' motion to use alternative means to subpoena Les Wexner
https://www.nbcnews.com/politics/2024-election/donald-trump-plan-mandate-free-ivf-republicans-congress-opposition-rcna170327,Donald Trump's call to mandate free IVF coverage baffles Republicans in Congress
https://www.nbcnews.com/news/world/hundreds-injured-palestinians-israeli-forces-clash-holy-site-jerusalem-n1266812,Hamas fires rockets into Israel as tensions in Jerusalem boil over
https://www.foxnews.com/politics/would-be-trump-assassin-explosives-car-parked-near-rally-bomb-making-materials-home-reports.print,"Would be Trump assassin had explosives in car parked near rally, bomb making materials at home: sources"
https://www.foxnews.com/politics/republican-buttigieg-playing-politics-comments-turbulence-climate-change,Critics accuse Buttigieg of 'playing politics' after comments linking turbulence to climate change
https://www.nbcnews.com/politics/donald-trump/jan-6-committee-issues-subpoenas-trump-s-alternate-electors-n1288180,"Jan. 6 committee issues subpoenas to Trump's 'alternate electors,' former spokesman"
https://www.foxnews.com/media/dnc-chair-grilled-liberal-podcast-host-not-releasing-2024-political-autopsy-report,DNC chair grilled by liberal podcast host for not releasing 2024 political autopsy report
https://www.foxnews.com/us/palisades-fire-suspect-allegedly-fixated-luigi-mangione-held-resentment-rich-court-docs,Palisades Fire suspect was allegedly 'fixated' on Luigi Mangione and held 'resentment of the rich': court docs
https://www.nbcnews.com/pop-culture/music/dolly-parton-health-update-rcna343564,Dolly Parton cancels Las Vegas residency and gives health update
https://www.foxnews.com/us/3-workers-remain-hospitalized-collapse-closed-bridge-rural-mississippi-killed-co-workers,3 workers remain hospitalized after collapse of closed bridge in rural Mississippi killed co workers
https://www.nbcnews.com/politics/politics-news/acting-secret-service-director-responds-critical-new-report-security-f-rcna175952,Acting Secret Service director responds to critical new report about security failures
https://www.foxnews.com/us/father-slain-student-sheridan-gorman-calls-death-failure-illegal-immigrants-guilty-plea,Father of slain student Sheridan Gorman calls death a 'failure' after illegal immigrant's not guilty plea
https://www.foxnews.com/us/cbp-joins-forces-coast-guard-apprehend-60-smugglers-california-coast,"CBP joins forces with Coast Guard to intercept 3 smuggling boats, apprehend 60 people off California coast"
https://www.foxnews.com/deals/last-minute-mothers-day-gift,Last-minute Mother's Day gifts that will arrive in time — from $14
https://www.foxnews.com/politics/trump-harris-toss-up-races-key-swing-states-pennsylvania-georgia-nevada-poll.print,"Trump and Harris in toss up races in key swing states Pennsylvania, Georgia, Nevada: poll"
https://www.foxnews.com/politics/biden-charge-country-second-straight-vacation-white-house-insists,"Biden is in charge of country on second straight vacation, White House insists"
https://www.nbcnews.com/politics/donald-trump/faa-employee-new-hampshire-charged-threatening-kill-president-trump-rcna343765,FAA employee in New Hampshire charged with threatening to kill Trump
https://www.foxnews.com/politics/how-would-president-whitmer-handle-immigration-border-crisis,"How would a President Whitmer handle immigration, border crisis?"
